_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1030417,4154296,2017.0,2019.0,1960.0,PRIVATE,5,York South-Weston,42 GULLIVER RD,7,60,2019-11-06,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,W0529,43.6991175978,-79.4785706748,306511.73600000003,4839684.778
1030418,4154285,2017.0,2019.0,1965.0,PRIVATE,5,York South-Weston,45 GULLIVER RD,5,43,2019-11-06,74,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,W0529,43.6983227203,-79.4785516514,306513.29,4839596.471
1030419,4154297,2017.0,2019.0,1960.0,PRIVATE,5,York South-Weston,70 GULLIVER RD,3,19,2019-11-06,80,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,4.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,W0529,43.699041127,-79.480211325,306379.23,4839677.21
1030420,4154710,2017.0,2019.0,1959.0,PRIVATE,18,Willowdale,292 FINCH AVE W,4,39,2019-11-06,80,Evaluation needs to be conducted in 2 years,17,5.0,3.0,3.0,5.0,5.0,5.0,,4.0,5.0,,3.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,,N1822,43.7746707581,-79.44071358560001,309557.229,4848079.829
1030421,4154711,2020.0,2019.0,1962.0,PRIVATE,18,Willowdale,296 FINCH AVE W,4,30,2019-11-06,72,Evaluation needs to be conducted in 2 years,18,5.0,3.0,5.0,5.0,3.0,5.0,,2.0,3.0,2.0,3.0,5.0,3.0,2.0,5.0,5.0,3.0,3.0,3.0,,N1822,43.7745588068,-79.4412316023,309515.538,4848067.363
1030422,4154712,,2019.0,,PRIVATE,18,Willowdale,300 FINCH AVE W,4,30,2019-11-06,79,Evaluation needs to be conducted in 2 years,17,5.0,3.0,5.0,5.0,3.0,5.0,,5.0,4.0,,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,,N1822,43.7744429688,-79.4417362415,309474.924,4848054.466
1030423,4155905,2017.0,2019.0,1969.0,PRIVATE,4,Parkdale-High Park,95 HIGH PARK AVE,16,218,2019-11-06,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,S0428,43.65678758399999,-79.46615734699999,307493.658,4834995.877
1030424,4168721,2021.0,2019.0,1956.0,PRIVATE,5,York South-Weston,870 WESTON RD,3,11,2019-11-06,52,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,2.0,2.0,2.0,,2.0,,,2.0,2.0,3.0,3.0,3.0,3.0,,3.0,3.0,,W0535,43.6831377116,-79.48055707479999,306351.965,4837909.4569999995
1030425,4155190,2021.0,2019.0,1956.0,PRIVATE,5,York South-Weston,872 WESTON RD,3,12,2019-11-06,55,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,2.0,2.0,,2.0,,,2.0,2.0,3.0,3.0,3.0,3.0,,4.0,3.0,,W0535,43.683182052700005,-79.4807822687,306333.807,4837914.38
1030426,4155120,2017.0,2019.0,1958.0,PRIVATE,5,York South-Weston,1197 WESTON RD,3,15,2019-11-06,66,Evaluation needs to be conducted in 2 years,16,3.0,4.0,3.0,3.0,3.0,2.0,,3.0,,3.0,3.0,3.0,5.0,4.0,4.0,3.0,,4.0,3.0,,W0531,43.687965464799994,-79.4913964686,305478.007,4838445.673
1030427,4155124,2017.0,2019.0,1995.0,SOCIAL HOUSING,5,York South-Weston,1296 WESTON RD,5,24,2019-11-06,65,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,,3.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,W0531,43.689065737700005,-79.4960622799,305092.365,4838574.571
1030428,4154215,2017.0,2019.0,1964.0,PRIVATE,7,Humber River-Black Creek,1746 WILSON AVE,3,10,2019-11-06,69,Evaluation needs to be conducted in 2 years,16,4.0,2.0,3.0,3.0,3.0,4.0,,4.0,,,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,,W0734,43.7197813249,-79.5153042212,303551.38399999996,4841980.352
1030429,4155126,2017.0,2019.0,1957.0,PRIVATE,5,York South-Weston,1306 WESTON RD,3,11,2019-11-06,47,Building Audit,14,2.0,2.0,1.0,2.0,,3.0,,1.0,,,2.0,1.0,5.0,3.0,3.0,2.0,,3.0,3.0,,W0531,43.6894309704,-79.49695331470001,305030.032,4838608.475
1030430,4155179,2017.0,2019.0,1960.0,PRIVATE,5,York South-Weston,230 WOOLNER AVE,9,130,2019-11-06,74,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,5.0,,2.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,,W0539,43.672250689799995,-79.4935197463,305306.919,4836699.823
1030431,4154756,2017.0,2019.0,1976.0,PRIVATE,16,Don Valley East,35 WYNFORD HEIGHTS CRES,25,217,2019-11-06,86,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,N1629,43.7263188872,-79.326226049,318784.766,4842721.124
1030432,4154757,2017.0,2019.0,1973.0,PRIVATE,16,Don Valley East,45 WYNFORD HEIGHTS CRES,21,346,2019-11-06,84,Evaluation needs to be conducted in 2 years,20,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,N1629,43.72699020859999,-79.32555199810001,318838.914,4842795.818
1030433,4154758,2017.0,2019.0,1969.0,PRIVATE,16,Don Valley East,55 WYNFORD HEIGHTS CRES,21,344,2019-11-06,89,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,N1629,43.7273105049,-79.3250508572,318879.214,4842831.4860000005
1030434,4154759,2017.0,2019.0,1974.0,PRIVATE,16,Don Valley East,65 WYNFORD HEIGHTS CRES,21,327,2019-11-06,89,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,N1629,43.7283181853,-79.3241417766,318952.217,4842943.589
1030435,4154764,2017.0,2019.0,1968.0,PRIVATE,16,Don Valley East,7 ST DENNIS DR,17,278,2019-11-06,86,Evaluation needs to be conducted in 3 years,20,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,N1630,43.7160160974,-79.3362293241,317981.095,4841574.866
1030436,4154765,2017.0,2019.0,1967.0,PRIVATE,16,Don Valley East,25 ST DENNIS DR,17,297,2019-11-06,82,Evaluation needs to be conducted in 2 years,18,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,,N1630,43.717187304300005,-79.33300027770001,318241.038,4841705.521000001
1030437,4156627,2017.0,2019.0,1964.0,PRIVATE,16,Don Valley East,30 ST DENNIS DR,4,56,2019-11-06,92,Evaluation needs to be conducted in 3 years,19,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,N1630,43.718750711999995,-79.33100323800001,,
1030438,4156610,2017.0,2019.0,1964.0,PRIVATE,16,Don Valley East,32 ST DENNIS DR,4,56,2019-11-06,92,Evaluation needs to be conducted in 3 years,18,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,,N1630,43.7190096,-79.330401851,,
1030439,4156640,2017.0,2019.0,1964.0,PRIVATE,16,Don Valley East,34 ST DENNIS DR,4,56,2019-11-06,90,Evaluation needs to be conducted in 3 years,18,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,N1630,43.719032696999996,-79.329817672,,
1030440,4154724,2017.0,2019.0,1969.0,PRIVATE,18,Willowdale,765 STEELES AVE W,22,167,2019-11-06,89,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,,N1821,43.792379298,-79.44279604100001,309387.955,4850048.034
1030441,4155110,2017.0,2019.0,1957.0,PRIVATE,5,York South-Weston,102 TRETHEWEY DR,4,30,2019-11-06,61,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,2.0,3.0,,2.0,,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,,W0532,43.69311770149999,-79.4834759702,306116.469,4839018.146000001
1030442,4156510,2017.0,2019.0,1974.0,TCHC,5,York South-Weston,720 TRETHEWEY DR,19,204,2019-11-06,70,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,,W0528,43.697963611000006,-79.50094174899999,304708.284,4839557.3780000005
1030443,4154327,2017.0,2019.0,1959.0,PRIVATE,5,York South-Weston,1724 LAWRENCE AVE W,3,30,2019-11-06,65,Evaluation needs to be conducted in 1 year,17,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,3.0,,4.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,,W0528,43.704899460600004,-79.4973466692,304998.33,4840326.9569999995
1030444,4154328,2017.0,2019.0,1960.0,PRIVATE,5,York South-Weston,1728 LAWRENCE AVE W,4,34,2019-11-06,83,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,5.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,W0528,43.7048608141,-79.4976836362,304971.172,4840322.663
1030445,4154324,2017.0,2019.0,1961.0,PRIVATE,5,York South-Weston,1809 LAWRENCE AVE W,4,32,2019-11-06,89,Evaluation needs to be conducted in 3 years,17,4.0,5.0,5.0,4.0,5.0,5.0,,5.0,4.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,W0528,43.703046615299996,-79.5014077845,304671.015,4840121.117
1030446,4156358,2017.0,2019.0,1960.0,PRIVATE,5,York South-Weston,2089 LAWRENCE AVE W,16,121,2019-11-06,81,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,W0527,43.699266335,-79.51717541100001,303375.42,4839743.518999999
1030447,4156359,2017.0,2019.0,1960.0,PRIVATE,5,York South-Weston,2099 LAWRENCE AVE W,16,121,2019-11-06,81,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,W0527,43.69945409899999,-79.517762353,303330.156,4839728.712
1030448,4154219,2017.0,2019.0,1965.0,PRIVATE,7,Humber River-Black Creek,99 MATTSON RD,4,30,2019-11-06,56,Evaluation needs to be conducted in 1 year,17,3.0,3.0,2.0,2.0,2.0,3.0,,3.0,2.0,,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0734,43.722654944,-79.5130447411,303733.493,4842299.549
1030449,4156371,2017.0,2019.0,1992.0,SOCIAL HOUSING,5,York South-Weston,10 MAPLE LEAF DR,10,150,2019-11-06,84,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,W0528,43.709517541400004,-79.5048440536,304394.109,4840839.994
1030450,4155873,2017.0,2019.0,1971.0,TCHC,5,York South-Weston,5 BELLEVUE CRES,21,326,2019-11-05,56,Evaluation needs to be conducted in 1 year,19,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,W0527,43.699140093400004,-79.51522928520001,303556.925,4839687.3
1030451,4154362,,2019.0,1956.0,PRIVATE,5,York South-Weston,2616 KEELE ST,3,11,2019-11-05,74,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,4.0,3.0,,3.0,,3.0,3.0,4.0,5.0,4.0,3.0,4.0,,4.0,3.0,,W0522,43.719032062,-79.4807128716,306338.57899999997,4841897.134
1030452,4154361,,2019.0,1955.0,PRIVATE,5,York South-Weston,2618 KEELE ST,3,11,2019-11-05,66,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,4.0,3.0,3.0,,4.0,3.0,,W0522,43.719344175299995,-79.48077805449999,306333.31899999996,4841931.806
1030453,4154878,2017.0,2019.0,1958.0,PRIVATE,16,Don Valley East,1700 VICTORIA PARK AVE,5,54,2019-11-05,93,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,5.0,5.0,,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,,N1628,43.734305321099995,-79.307065705,320326.385,4843611.746
1030454,4154882,2017.0,2019.0,1966.0,PRIVATE,16,Don Valley East,1704 VICTORIA PARK AVE,7,93,2019-11-05,98,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,N1628,43.7350883959,-79.30754897189999,320287.25399999996,4843698.648
1030455,4154881,2017.0,2019.0,1968.0,PRIVATE,16,Don Valley East,1710 VICTORIA PARK AVE,4,59,2019-11-05,74,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,,3.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,,N1628,43.735657495,-79.3078726793,320261.032,4843761.808999999
1030456,4154891,2017.0,2019.0,1958.0,PRIVATE,16,Don Valley East,2 SWIFT DR,4,61,2019-11-05,94,Evaluation needs to be conducted in 3 years,18,5.0,3.0,5.0,5.0,5.0,5.0,,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,,N1628,43.726549517399995,-79.31918836210001,319351.711,4842747.946
1030457,4154869,2017.0,2019.0,1960.0,PRIVATE,16,Don Valley East,3 SWIFT DR,5,61,2019-11-05,87,Evaluation needs to be conducted in 3 years,18,5.0,3.0,5.0,5.0,5.0,5.0,,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,3.0,,N1628,43.7266882298,-79.3178088353,319462.82,4842763.595
1030458,4154861,2017.0,2019.0,1955.0,PRIVATE,16,Don Valley East,18 TINDER CRES,4,70,2019-11-05,87,Evaluation needs to be conducted in 3 years,18,5.0,4.0,5.0,5.0,5.0,3.0,,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,,N1628,43.7273147758,-79.30798685180001,320253.965,4842834.972
1030459,4154860,2017.0,2019.0,1960.0,PRIVATE,16,Don Valley East,20 TINDER CRES,4,59,2019-11-05,83,Evaluation needs to be conducted in 2 years,18,5.0,4.0,5.0,4.0,4.0,3.0,,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,N1628,43.7269176828,-79.3086521838,320200.464,4842790.734
1030460,4264301,2017.0,2019.0,1961.0,PRIVATE,16,Don Valley East,60 NORTH HILLS TER,5,71,2019-11-05,85,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N1627,43.73018689,-79.34090279899999,317616.98,4843168.044
1030461,4154309,2017.0,2019.0,1958.0,PRIVATE,5,York South-Weston,1252 LAWRENCE AVE W,3,10,2019-11-05,73,Evaluation needs to be conducted in 2 years,16,4.0,4.0,3.0,4.0,4.0,4.0,,5.0,,3.0,4.0,2.0,5.0,3.0,4.0,3.0,,3.0,3.0,,W0523,43.7108573649,-79.4707253661,307143.63300000003,4840989.2
1030462,4154356,2017.0,2019.0,1967.0,PRIVATE,5,York South-Weston,1440 LAWRENCE AVE W,13,207,2019-11-05,67,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,2.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,,W0526,43.708911281400006,-79.4794304788,306442.18100000004,4840772.807
1030463,4169109,2017.0,2019.0,1967.0,PRIVATE,5,York South-Weston,1442 LAWRENCE AVE W,13,214,2019-11-05,64,Evaluation needs to be conducted in 1 year,18,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,,2.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,,W0526,43.7089535721,-79.48052540340001,306428.13300000003,4840717.808
1030464,4154298,,2019.0,1962.0,PRIVATE,5,York South-Weston,1619 LAWRENCE AVE W,4,24,2019-11-05,67,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,4.0,4.0,3.0,,3.0,3.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,,W0529,43.705269832,-79.4911827537,305495.106,4840368.12
1030465,4154854,2017.0,2019.0,1982.0,PRIVATE,16,Don Valley East,1530 VICTORIA PARK AVE,9,141,2019-11-05,90,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,,N1628,,,320579.715,4842629.108
1030466,4154855,2017.0,2019.0,1982.0,PRIVATE,16,Don Valley East,1540 VICTORIA PARK AVE,9,132,2019-11-05,88,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,,N1628,43.72612052189999,-79.3038237102,320589.67600000004,4842703.079
1030467,4154862,2017.0,2019.0,1968.0,PRIVATE,16,Don Valley East,1600 VICTORIA PARK AVE,4,27,2019-11-05,82,Evaluation needs to be conducted in 2 years,18,4.0,5.0,5.0,4.0,3.0,4.0,,5.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,,N1628,43.730005821599995,-79.3053972189,320461.9,4843134.408
1030468,4154880,2017.0,2019.0,1987.0,SOCIAL HOUSING,16,Don Valley East,1684 VICTORIA PARK AVE,8,112,2019-11-05,94,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,N1628,43.7328892774,-79.3065969199,320364.51399999997,4843454.521000001
1030469,4155170,2017.0,2019.0,1961.0,PRIVATE,5,York South-Weston,2220 WESTON RD,6,93,2019-11-05,87,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,,W0524,43.7035934796,-79.5272812231,302585.697,4840182.329
1030470,4155169,2017.0,2019.0,1961.0,PRIVATE,5,York South-Weston,2222 WESTON RD,6,65,2019-11-05,87,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,,W0524,43.703825263999995,-79.52767378,302553.804,4840209.041999999
1030471,4155168,2017.0,2019.0,1967.0,PRIVATE,5,York South-Weston,2240 WESTON RD,19,150,2019-11-05,70,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,,3.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,W0524,43.7040183112,-79.5281921878,302512.295,4840229.548
1030472,4154433,2017.0,2019.0,1965.0,PRIVATE,6,York Centre,28 HEATHROW DR,3,11,2019-11-05,79,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,3.0,4.0,,5.0,2.0,,N0627,43.7252112669,-79.509276294,304037.158,4842583.484
1030473,4154432,2017.0,2019.0,1965.0,PRIVATE,6,York Centre,32 HEATHROW DR,3,11,2019-11-05,76,Evaluation needs to be conducted in 2 years,15,4.0,3.0,5.0,3.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,3.0,3.0,,4.0,3.0,,N0627,43.7253655366,-79.5088869667,304068.528,4842600.618
1030474,4154772,2017.0,2019.0,1989.0,SOCIAL HOUSING,16,Don Valley East,7 THE DONWAY E,4,70,2019-11-05,88,Evaluation needs to be conducted in 3 years,20,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,N1627,43.733247294799995,-79.3395613564,317708.903,4843488.607
1030475,4154784,2017.0,2019.0,1963.0,PRIVATE,16,Don Valley East,18 THE DONWAY E,7,76,2019-11-05,83,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,,3.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,,N1627,43.7371481492,-79.34125862890001,317571.354,4843921.73
1030476,4154793,2019.0,2019.0,1962.0,PRIVATE,16,Don Valley East,150 THE DONWAY W,6,65,2019-11-05,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,N1626,43.733399454700006,-79.3476283156,317059.04,4843504.301
1030477,4250529,2017.0,2019.0,1965.0,PRIVATE,5,York South-Weston,2255 WESTON RD,12,101,2019-11-05,64,Evaluation needs to be conducted in 1 year,17,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,2.0,,2.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,,W0524,43.7045706478,-79.52743150170001,302573.625,4840290.883
1030478,4155167,2017.0,2019.0,1962.0,PRIVATE,5,York South-Weston,2260 WESTON RD,9,116,2019-11-05,62,Evaluation needs to be conducted in 1 year,18,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,,W0524,43.704334117100004,-79.5286680785,302473.953,4840264.645
1030479,4155154,2017.0,2019.0,1957.0,PRIVATE,5,York South-Weston,2263 WESTON RD,4,34,2019-11-05,72,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,,4.0,3.0,,W0524,43.7048289088,-79.5282351349,302508.86699999997,4840319.597
1030480,4155142,2019.0,2019.0,1954.0,PRIVATE,5,York South-Weston,131 WOODWARD AVE,3,10,2019-11-05,68,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,3.0,3.0,4.0,,4.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,5.0,3.0,,W0525,43.7094051154,-79.5081946065,304124.096,4840827.536
1030481,4155144,2017.0,2019.0,1955.0,PRIVATE,5,York South-Weston,135 WOODWARD AVE,3,10,2019-11-05,79,Evaluation needs to be conducted in 2 years,15,4.0,3.0,4.0,4.0,4.0,3.0,,4.0,,,5.0,4.0,5.0,4.0,4.0,3.0,,5.0,3.0,,W0525,43.7095042953,-79.5076695409,304166.41,4840838.547
1030482,4155145,,2019.0,1954.0,PRIVATE,5,York South-Weston,137 WOODWARD AVE,3,11,2019-11-05,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,2.0,5.0,4.0,3.0,3.0,,4.0,3.0,,W0525,43.709579516400005,-79.5073998504,304188.144,4840846.9
1030483,4155146,2018.0,2019.0,1945.0,PRIVATE,5,York South-Weston,139 WOODWARD AVE,3,10,2019-11-05,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,,W0525,43.709631600600005,-79.5071555325,304207.833,4840852.683
1030484,4155147,2020.0,2019.0,1954.0,PRIVATE,5,York South-Weston,141 WOODWARD AVE,3,11,2019-11-05,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,,W0525,43.7096923975,-79.5068983102,304228.562,4840859.433999999
1030485,4155148,2018.0,2019.0,1954.0,PRIVATE,5,York South-Weston,143 WOODWARD AVE,3,10,2019-11-05,76,Evaluation needs to be conducted in 2 years,16,4.0,4.0,3.0,4.0,4.0,3.0,,4.0,,4.0,4.0,3.0,5.0,4.0,3.0,3.0,,5.0,4.0,,W0525,43.709743360299996,-79.5066462518,304248.875,4840865.093
1030486,4154877,2017.0,2019.0,1959.0,PRIVATE,16,Don Valley East,10 ELVASTON DR,3,20,2019-11-05,84,Evaluation needs to be conducted in 2 years,17,5.0,4.0,4.0,5.0,5.0,4.0,,4.0,,5.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,,N1628,43.7305607276,-79.3055621564,320448.469,4843196.023
1030487,4154791,2017.0,2019.0,1958.0,PRIVATE,16,Don Valley East,46 FOXDEN RD,3,22,2019-11-05,81,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,N1626,43.72911001,-79.342048581,317497.67699999997,4843021.001
1030488,4156295,2017.0,2019.0,1967.0,PRIVATE,5,York South-Weston,1765 WESTON RD,25,246,2019-11-05,60,Evaluation needs to be conducted in 1 year,18,3.0,3.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0527,43.6990639559,-79.5119719596,303819.476,4839678.778
